id,dep_delayed_15min
36752,0.056248557
36753,0.2423519
36754,0.20686248
36755,0.72305375
36756,0.1858918
36757,0.37092075
36758,0.004601528
36759,0.094754666
36760,0.054180667
36761,0.3248146
36762,0.22229409
36763,0.15104447
36764,0.09801044
36765,0.3293457
36766,0.1290185
36767,0.1562083
36768,0.22718519
36769,0.2741399
36770,0.11784351
36771,0.18141116
36772,0.1042542
36773,0.054630443
36774,0.27585176
36775,0.3929326
36776,0.18063667
36777,0.17562287
36778,0.20128506
36779,0.040378027
36780,0.2421076
36781,0.3710078
36782,0.45931542
36783,0.1617927
36784,0.089982025
36785,0.16021878
36786,0.27506164
36787,0.29234305
36788,0.05379245
36789,0.11743088
36790,0.054428756
36791,0.18063667
36792,0.18813446
36793,0.31278133
36794,0.30364394
36795,0.114267714
36796,0.23827364
36797,0.07091941
36798,0.2507351
36799,0.24332471
36800,0.1979998
36801,0.061708048
36802,0.1608749
36803,0.11965836
36804,0.08900203
36805,0.28943115
36806,0.18435982
36807,0.22889514
36808,0.35584158
36809,0.07505419
36810,0.32368845
36811,0.31502703
36812,0.12255453
36813,0.006637675
36814,0.36346292
36815,0.14232399
36816,0.20309503
36817,0.08899764
36818,0.16011204
36819,0.26902065
36820,0.05808741
36821,0.006415619
36822,0.22615938
36823,0.23535979
36824,0.19572209
36825,0.25055256
36826,0.004038737
36827,0.18947044
36828,0.14150345
36829,0.21098745
36830,0.0077878726
36831,0.10949353
36832,0.50233257
36833,0.2537041
36834,0.24376622
36835,0.18288635
36836,0.16653039
36837,0.32284486
36838,0.30221823
36839,0.010950432
36840,0.31387624
36841,0.14208381
36842,0.1326201
36843,0.27635902
36844,0.18860751
36845,0.15090843
36846,0.15904942
36847,0.18192893
36848,0.062001284
36849,0.050040707
36850,0.08436662
36851,0.24367295
36852,0.34856352
36853,0.40227062
36854,0.56444556
36855,0.18420953
36856,0.09644268
36857,0.30202058
36858,0.23867741
36859,0.28933826
36860,0.14414439
36861,0.047811665
36862,0.074463196
36863,0.29809538
36864,0.25133753
36865,0.2840524
36866,0.19874556
36867,0.20832081
36868,0.2174931
36869,0.120760694
36870,0.38292578
36871,0.2975596
36872,0.66934156
36873,0.19873157
36874,0.7357825
36875,0.12344769
36876,0.17839226
36877,0.28749147
36878,0.16696903
36879,0.21447575
36880,0.10947115
36881,0.008685387
36882,0.18521313
36883,0.1358384
36884,0.30135375
36885,0.29533923
36886,0.2130632
36887,0.26397893
36888,0.15988864
36889,0.0053156987
36890,0.0800885
36891,0.01727142
36892,0.1113172
36893,0.014882918
36894,0.2853276
36895,0.29576087
36896,0.3315109
36897,0.04723318
36898,0.21476409
36899,0.006264848
36900,0.080330126
36901,0.14627805
36902,0.3684712
36903,0.041303903
36904,0.017684072
36905,0.14419028
36906,0.064705886
36907,0.22113039
36908,0.02032234
36909,0.25121078
36910,0.30454293
36911,0.16561033
36912,0.124594696
36913,0.21763535
36914,0.17858401
36915,0.07380984
36916,0.2695556
36917,0.2243827
36918,0.05220319
36919,0.054488316
36920,0.07225381
36921,0.33329314
36922,0.20331462
36923,0.060387943
36924,0.14081319
36925,0.104057185
36926,0.0833082
36927,0.2304896
36928,0.11806929
36929,0.41601244
36930,0.21001737
36931,0.0058218194
36932,0.0666834
36933,0.19249225
36934,0.37159348
36935,0.10354259
36936,0.1137297
36937,0.19361366
36938,0.12207029
36939,0.18458484
36940,0.52141064
36941,0.014729596
36942,0.25242716
36943,0.124841146
36944,0.09618306
36945,0.25641242
36946,0.36005118
36947,0.08769733
36948,0.152982
36949,0.18251312
36950,0.17050906
36951,0.27474037
36952,0.39141977
36953,0.066507526
36954,0.07808546
36955,0.5340515
36956,0.11877604
36957,0.1456147
36958,0.19365121
36959,0.1094777
36960,0.22260028
36961,0.29001135
36962,0.38447762
36963,0.22398722
36964,0.10510398
36965,0.31367642
36966,0.25366092
36967,0.10896498
36968,0.10289816
36969,0.0810788
36970,0.14754705
36971,0.06198383
36972,0.14127739
36973,0.22226885
36974,0.31502703
36975,0.055462137
36976,0.05760102
36977,0.22736353
36978,0.28159368
36979,0.18666199
36980,0.14705881
36981,0.21190004
36982,0.2931129
36983,0.010440873
36984,0.032931417
36985,0.2270106
36986,0.19170566
36987,0.21269844
36988,0.110239536
36989,0.27214113
36990,0.24826406
36991,0.2971384
36992,0.3167666
36993,0.37764513
36994,0.17943637
36995,0.22445475
36996,0.04954664
36997,0.20432644
36998,0.2045825
36999,0.18569998
37000,0.2468974
37001,0.16577965
37002,0.19537781
37003,0.07380252
37004,0.045007434
37005,0.34410617
37006,0.08254757
37007,0.06691503
37008,0.4461294
37009,0.24153152
37010,0.124817595
37011,0.27752724
37012,0.30517453
37013,0.1484501
37014,0.3373948
37015,0.115368314
37016,0.18498717
37017,0.09829573
37018,0.3812749
37019,0.1439004
37020,0.24678124
37021,0.27256778
37022,0.2478483
37023,0.2497018
37024,0.03959549
37025,0.23686574
37026,0.24518344
37027,0.2870546
37028,0.1144172
37029,0.5606532
37030,0.31547263
37031,0.09840544
37032,0.2788213
37033,0.022544542
37034,0.26576105
37035,0.14188308
37036,0.010067906
37037,0.25972906
37038,0.28955397
37039,0.24943806
37040,0.30393204
37041,0.14894025
37042,0.046271708
37043,0.011287319
37044,0.15773876
37045,0.18907708
37046,0.15428002
37047,0.16008388
37048,0.22215787
37049,0.1417057
37050,0.2672553
37051,0.06935928
37052,0.15051995
37053,0.40402314
37054,0.04032255
37055,0.34330162
37056,0.0802697
37057,0.33334872
37058,0.29195145
37059,0.5519544
37060,0.1711769
37061,0.28144985
37062,0.21397379
37063,0.053494856
37064,0.23588027
37065,0.041863713
37066,0.2841948
37067,0.24528652
37068,0.32268527
37069,0.14278454
37070,0.1950551
37071,0.014857569
37072,0.043960083
37073,0.03512348
37074,0.67965096
37075,0.2765662
37076,0.17647281
37077,0.1915528
37078,0.30639032
37079,0.17560917
37080,0.016040426
37081,0.392715
37082,0.07629747
37083,0.26745984
37084,0.24002333
37085,0.21348888
37086,0.20264922
37087,0.19206311
37088,0.006032539
37089,0.26081976
37090,0.12798136
37091,0.11197387
37092,0.15458643
37093,0.12220799
37094,0.0061478475
37095,0.31114513
37096,0.14537029
37097,0.13313708
37098,0.083094604
37099,0.18132555
37100,0.36533776
37101,0.19390868
37102,0.20590453
37103,0.24387397
37104,0.21393976
37105,0.1228158
37106,0.24715658
37107,0.2768934
37108,0.16910407
37109,0.0033127011
37110,0.2349805
37111,0.13044272
37112,0.19929613
37113,0.14984228
37114,0.095449135
37115,0.212688
37116,0.28044313
37117,0.04064368
37118,0.012740108
37119,0.24590026
37120,0.1884514
37121,0.23670685
37122,0.11467515
37123,0.38602957
37124,0.38575414
37125,0.24642545
37126,0.041484527
37127,0.24065512
37128,0.2204478
37129,0.6434658
37130,0.30462986
37131,0.132729
37132,0.08093522
37133,0.13165618
37134,0.62542367
37135,0.20760527
37136,0.1833579
37137,0.32635808
37138,0.2888508
37139,0.19585097
37140,0.3771161
37141,0.09032681
37142,0.16712855
37143,0.64643896
37144,0.19860917
37145,0.018074172
37146,0.27601498
37147,0.61886525
37148,0.08639228
37149,0.15407595
37150,0.16076683
37151,0.039266672
37152,0.040755507
37153,0.25613502
37154,0.24530958
37155,0.22786155
37156,0.39999375
37157,0.071599334
37158,0.25641295
37159,0.50942296
37160,0.041479636
37161,0.009011179
37162,0.1470318
37163,0.30939594
37164,0.06395426
37165,0.0054859645
37166,0.24805145
37167,0.1389896
37168,0.35183018
37169,0.8088911
37170,0.17285946
37171,0.055199273
37172,0.25730807
37173,0.21415529
37174,0.2755923
37175,0.010925413
37176,0.09097432
37177,0.31277093
37178,0.13689819
37179,0.085261345
37180,0.14663498
37181,0.19170566
37182,0.09637337
37183,0.1739601
37184,0.19370311
37185,0.015577124
37186,0.15723503
37187,0.037264764
37188,0.14293867
37189,0.17186658
37190,0.06258882
37191,0.056509864
37192,0.10990822
37193,0.054890532
37194,0.101306915
37195,0.034056783
37196,0.28010282
37197,0.108532466
37198,0.26783243
37199,0.146877
37200,0.3099237
37201,0.089524396
37202,0.07158654
37203,0.21553114
37204,0.13052636
37205,0.059418265
37206,0.2018754
37207,0.13930368
37208,0.2812552
37209,0.14232399
37210,0.2192296
37211,0.093966104
37212,0.23467253
37213,0.2247612
37214,0.075598605
37215,0.41984135
37216,0.06078595
37217,0.07487572
37218,0.10363227
37219,0.20819269
37220,0.16608743
37221,0.06693461
37222,0.3585856
37223,0.12483042
37224,0.26010996
37225,0.18879524
37226,0.15930507
37227,0.20673989
37228,0.06917796
37229,0.25535497
37230,0.19490248
37231,0.07795111
37232,0.29557016
37233,0.19379991
37234,0.083628684
37235,0.2618766
37236,0.08340543
37237,0.24584992
37238,0.071603544
37239,0.25229216
37240,0.37566498
37241,0.25282794
37242,0.15460753
37243,0.2522179
37244,0.22011977
37245,0.14456047
37246,0.27155414
37247,0.20242698
37248,0.27885756
37249,0.09757703
37250,0.17883107
37251,0.18867067
37252,0.19592084
37253,0.10121234
37254,0.004820277
37255,0.069354676
37256,0.3453451
37257,0.12779172
37258,0.28217584
37259,0.091341235
37260,0.11192475
37261,0.27203518
37262,0.37039867
37263,0.21538894
37264,0.31939632
37265,0.0030347393
37266,0.19754578
37267,0.06284881
37268,0.06873491
37269,0.04931733
37270,0.23136188
37271,0.58615434
37272,0.1989378
37273,0.05481544
37274,0.05008055
37275,0.0049330792
37276,0.006767789
37277,0.19541283
37278,0.11938133
37279,0.11206888
37280,0.0108422795
37281,0.21173659
37282,0.99112415
37283,0.13533245
37284,0.02976706
37285,0.2704966
37286,0.18217206
37287,0.15601371
37288,0.094284154
37289,0.169851
37290,0.11549031
37291,0.34664312
37292,0.24704428
37293,0.0030902885
37294,0.122432604
37295,0.22092922
37296,0.24602364
37297,0.03796048
37298,0.02830191
37299,0.25386786
37300,0.028110333
37301,0.20640476
37302,0.2031348
37303,0.39653054
37304,0.20871681
37305,0.0031555253
37306,0.18504857
37307,0.2564519
37308,0.26553035
37309,0.17697184
37310,0.03615915
37311,0.22215787
37312,0.21963148
37313,0.09444486
37314,0.21227717
37315,0.095106885
37316,0.2872918
37317,0.14021458
37318,0.15883467
37319,0.12643251
37320,0.16169797
37321,0.013850114
37322,0.09687079
37323,0.19520423
37324,0.068795815
37325,0.23808517
37326,0.068956725
37327,0.1042542
37328,0.07748232
37329,0.48099166
37330,0.23219806
37331,0.059926547
37332,0.23002832
37333,0.09639955
37334,0.048143312
37335,0.13006938
37336,0.22246979
37337,0.30265528
37338,0.123548806
37339,0.22605373
37340,0.2629218
37341,0.23909691
37342,0.11922016
37343,0.16714123
37344,0.2498833
37345,0.2908573
37346,0.42222086
37347,0.0068353396
37348,0.15183732
37349,0.012501674
37350,0.08712547
37351,0.2848602
37352,0.09581148
37353,0.1321112
37354,0.13045417
37355,0.23707777
37356,0.061788075
37357,0.038460657
37358,0.18074143
37359,0.26902458
37360,0.40455118
37361,0.19842708
37362,0.1668048
37363,0.0024432659
37364,0.18153036
37365,0.072225794
37366,0.1956306
37367,0.21149723
37368,0.18522097
37369,0.0077372035
37370,0.099631034
37371,0.13778621
37372,0.097404525
37373,0.1518657
37374,0.1696821
37375,0.41167712
37376,0.20815606
37377,0.12190343
37378,0.11740396
37379,0.3657645
37380,0.099750355
37381,0.07237272
37382,0.2666919
37383,0.44432437
37384,0.085139856
37385,0.707787
37386,0.16648202
37387,0.10217863
37388,0.38938567
37389,0.14717656
37390,0.11481874
37391,0.1963547
37392,0.22217476
37393,0.0735296
37394,0.06569866
37395,0.44204125
37396,0.21698341
37397,0.19314332
37398,0.084431544
37399,0.41521966
37400,0.115270555
37401,0.1660433
37402,0.11859936
37403,0.017160118
37404,0.175138
37405,0.16754015
37406,0.31729683
37407,0.32158285
37408,0.4328287
37409,0.13052636
37410,0.013141564
37411,0.27635902
37412,0.27290052
37413,0.08518886
37414,0.25465605
37415,0.17285946
37416,0.14201026
37417,0.14067738
37418,0.02222408
37419,0.20160608
37420,0.26576662
37421,0.0060697533
37422,0.10868418
37423,0.03295491
37424,0.32038864
37425,0.09847347
37426,0.30442068
37427,0.21464546
37428,0.19265085
37429,0.20887756
37430,0.24291942
37431,0.194574
37432,0.11747785
37433,0.14990741
37434,0.09546755
37435,0.5115341
37436,0.24558339
37437,0.21452314
37438,0.25212443
37439,0.011552197
37440,0.023293383
37441,0.2504894
37442,0.27915177
37443,0.16674197
37444,0.13977315
37445,0.27347675
37446,0.23950623
37447,0.010306092
37448,0.12193263
37449,0.12530445
37450,0.054598615
37451,0.2029938
37452,0.043045208
37453,0.05771914
37454,0.123922974
37455,0.20031352
37456,0.32187977
37457,0.15133849
37458,0.29659155
37459,0.49150366
37460,0.13297564
37461,0.23564167
37462,0.19736971
37463,0.0037804942
37464,0.07524555
37465,0.25148633
37466,0.062386867
37467,0.116091445
37468,0.15115358
37469,0.40171582
37470,0.26292527
37471,0.2409114
37472,0.003528188
37473,0.2590747
37474,0.042739753
37475,0.24302639
37476,0.2363317
37477,0.2630891
37478,0.27324018
37479,0.22683086
37480,0.016186735
37481,0.21189873
37482,0.20868255
37483,0.13680889
37484,0.2803717
37485,0.005868545
37486,0.18470538
37487,0.62765217
37488,0.33165145
37489,0.0073671998
37490,0.2446032
37491,0.06572673
37492,0.21235602
37493,0.12452119
37494,0.23620306
37495,0.005521284
37496,0.13445382
37497,0.02192802
37498,0.061875112
37499,0.0030852626
37500,0.30388224
37501,0.08793082
37502,0.19232139
37503,0.243213
37504,0.12677023
37505,0.17900904
37506,0.2332849
37507,0.3701603
37508,0.058737908
37509,0.22355187
37510,0.129572
37511,0.29267633
37512,0.14277926
37513,0.13028586
37514,0.21872425
37515,0.05591726
37516,0.13801901
37517,0.24471585
37518,0.22643498
37519,0.05908553
37520,0.077363655
37521,0.36740962
37522,0.12658376
37523,0.20523213
37524,0.26186842
37525,0.19410394
37526,0.1521168
37527,0.1830834
37528,0.054345
37529,0.2456838
37530,0.28768128
37531,0.2506355
37532,0.016765278
37533,0.20764527
37534,0.07552464
37535,0.13245293
37536,0.19945118
37537,0.18285759
37538,0.07578739
37539,0.022572046
37540,0.14740345
37541,0.05931222
37542,0.27561605
37543,0.18031228
37544,0.13322811
37545,0.030334488
37546,0.24092202
37547,0.13610613
37548,0.15448679
37549,0.07988763
37550,0.23853722
37551,0.0029639222
37552,0.11727125
37553,0.02032065
37554,0.3550115
37555,0.20415714
37556,0.10562636
37557,0.35157675
37558,0.4753778
37559,0.3437156
37560,0.0141623905
37561,0.065505944
37562,0.2159109
37563,0.15281239
37564,0.1542076
37565,0.08207848
37566,0.23326814
37567,0.1260259
37568,0.06267566
37569,0.16280909
37570,0.12574016
37571,0.40396255
37572,0.17001313
37573,0.06548944
37574,0.02128683
37575,0.46318027
37576,0.036671925
37577,0.027605744
37578,0.21079782
37579,0.29914284
37580,0.0045745177
37581,0.0031609416
37582,0.33006063
37583,0.14397807
37584,0.26316944
37585,0.0032618246
37586,0.18074161
37587,0.20925768
37588,0.47587386
37589,0.42425996
37590,0.23330925
37591,0.0024559665
37592,0.25353754
37593,0.108592935
37594,0.31461284
37595,0.17087491
37596,0.2594923
37597,0.107006654
37598,0.16622826
37599,0.10971421
37600,0.30759007
37601,0.11174423
37602,0.2494272
37603,0.24549054
37604,0.059508394
37605,0.1357713
37606,0.32334095
37607,0.060086418
37608,0.0034091983
37609,0.2669342
37610,0.08238856
37611,0.06881118
37612,0.02957915
37613,0.2613831
37614,0.24180327
37615,0.40628368
37616,0.20914555
37617,0.03107556
37618,0.13396974
37619,0.165522
37620,0.15800104
37621,0.21699378
37622,0.19367285
37623,0.14995018
37624,0.15354274
37625,0.19146305
37626,0.06274775
37627,0.08075302
37628,0.35101134
37629,0.025554039
37630,0.2492408
37631,0.23985685
37632,0.258653
37633,0.0026108527
37634,0.19550858
37635,0.20256689
37636,0.04609148
37637,0.019565849
37638,0.43411237
37639,0.06064854
37640,0.065410025
37641,0.29680264
37642,0.03748924
37643,0.19208105
37644,0.16549508
37645,0.3217438
37646,0.09911038
37647,0.3208944
37648,0.58598834
37649,0.11697635
37650,0.2033087
37651,0.23196349
37652,0.15251915
37653,0.14081044
37654,0.02411647
37655,0.33101925
37656,0.28268588
37657,0.1602838
37658,0.20784019
37659,0.4523545
37660,0.44521362
37661,0.05388297
37662,0.3334291
37663,0.15693155
37664,0.22073093
37665,0.049916763
37666,0.18579745
37667,0.053561788
37668,0.13147666
37669,0.16820495
37670,0.17854708
37671,0.32070458
37672,0.19227916
37673,0.09471161
37674,0.5067191
37675,0.07340373
37676,0.17690445
37677,0.4882947
37678,0.18087761
37679,0.3837786
37680,0.1750015
37681,0.4686551
37682,0.059951592
37683,0.07035498
37684,0.39815292
37685,0.23088169
37686,0.08778573
37687,0.073150106
37688,0.24346624
37689,0.017009841
37690,0.18140194
37691,0.20396744
37692,0.0055843825
37693,0.10308188
37694,0.42168948
37695,0.23379418
37696,0.21933332
37697,0.1670638
37698,0.25617486
37699,0.11334279
37700,0.27390173
37701,0.15686102
37702,0.5268317
37703,0.91093886
37704,0.06109486
37705,0.12050617
37706,0.15895268
37707,0.18439421
37708,0.14693016
37709,0.32784632
37710,0.1008234
37711,0.059627008
37712,0.057133336
37713,0.112528466
37714,0.1365549
37715,0.3089005
37716,0.34908265
37717,0.33451316
37718,0.005652766
37719,0.00950095
37720,0.0032215717
37721,0.1096526
37722,0.031655647
37723,0.2624128
37724,0.05192749
37725,0.28883383
37726,0.30177835
37727,0.2745341
37728,0.0052908463
37729,0.14400554
37730,0.0069929957
37731,0.038990486
37732,0.11261419
37733,0.2551366
37734,0.18623658
37735,0.2638253
37736,0.04581351
37737,0.17199536
37738,0.09358805
37739,0.2502214
37740,0.08776376
37741,0.055949215
37742,0.06602297
37743,0.070236094
37744,0.11929179
37745,0.25274277
37746,0.13226229
37747,0.09131284
37748,0.32554176
37749,0.13306248
37750,0.04212428
37751,0.21608241
37752,0.11922016
37753,0.71916205
37754,0.07335268
37755,0.31296486
37756,0.102265075
37757,0.24637258
37758,0.09693075
37759,0.0965422
37760,0.1627977
37761,0.026387118
37762,0.20909144
37763,0.19501244
37764,0.1871566
37765,0.22651562
37766,0.088762574
37767,0.264286
37768,0.23633498
37769,0.09551185
37770,0.23683842
37771,0.19399332
37772,0.20987669
37773,0.16507071
37774,0.28204796
37775,0.0753662
37776,0.2910925
37777,0.17604406
37778,0.10406952
37779,0.058320772
37780,0.5143375
37781,0.22517224
37782,0.7255345
37783,0.112156846
37784,0.13358046
37785,0.14577234
37786,0.12112352
37787,0.41876054
37788,0.006599427
37789,0.27926418
37790,0.17921886
37791,0.2465626
37792,0.33920136
37793,0.23193412
37794,0.24694677
37795,0.1654193
37796,0.20952809
37797,0.18198556
37798,0.11391582
37799,0.17014833
37800,0.15032297
37801,0.07286588
37802,0.0050609154
37803,0.2409114
37804,0.13193282
37805,0.1699294
37806,0.074876465
37807,0.2024855
37808,0.28254113
37809,0.025362752
37810,0.15981884
37811,0.13786519
37812,0.09592673
37813,0.67032474
37814,0.89367926
37815,0.23360552
37816,0.0653221
37817,0.15627807
37818,0.004025127
37819,0.149787
37820,0.05921956
37821,0.2069122
37822,0.004090629
37823,0.097533405
37824,0.08217607
37825,0.13141514
37826,0.1686128
37827,0.056834552
37828,0.31383532
37829,0.18295124
37830,0.14665098
37831,0.07197885
37832,0.4021453
37833,0.18826902
37834,0.165522
37835,0.30929506
37836,0.39844763
37837,0.15640695
37838,0.042643335
37839,0.22852206
37840,0.11543708
37841,0.29792133
37842,0.098693475
37843,0.14269878
37844,0.06196524
37845,0.285432
37846,0.3466941
37847,0.080882475
37848,0.20534936
37849,0.27326417
37850,0.24826947
37851,0.024559457
37852,0.26363516
37853,0.22779752
37854,0.06645048
37855,0.20576699
37856,0.09453454
37857,0.18204288
37858,0.11591304
37859,0.65566224
37860,0.097539365
37861,0.1171511
37862,0.18866909
37863,0.0102412375
37864,0.027509214
37865,0.16990176
37866,0.12533623
37867,0.15466736
37868,0.032128394
37869,0.32671526
37870,0.8474545
37871,0.18570572
37872,0.097701654
37873,0.16064511
37874,0.16476443
37875,0.14503588
37876,0.116978765
37877,0.16808891
37878,0.08830415
37879,0.1857461
37880,0.1746028
37881,0.20625699
37882,0.09079289
37883,0.16280968
37884,0.074015796
37885,0.024747513
37886,0.1199157
37887,0.066655345
37888,0.25218722
37889,0.15253273
37890,0.13092184
37891,0.30442068
37892,0.0030628084
37893,0.117222905
37894,0.1746865
37895,0.27218974
37896,0.020618167
37897,0.057180718
37898,0.20985794
37899,0.022420052
37900,0.20459226
37901,0.21198672
37902,0.13774307
37903,0.13464165
37904,0.15302715
37905,0.25479907
37906,0.08468438
37907,0.30351153
37908,0.21280617
37909,0.453852
37910,0.18082793
37911,0.14339124
37912,0.010816826
37913,0.085814245
37914,0.10419852
37915,0.3684657
37916,0.017893178
37917,0.46282056
37918,0.12773363
37919,0.19168273
37920,0.3192656
37921,0.3029731
37922,0.22945634
37923,0.056890875
37924,0.24694514
37925,0.192887
37926,0.5724017
37927,0.16949446
37928,0.049816646
37929,0.15424155
37930,0.1769974
37931,0.40855753
37932,0.08532416
37933,0.04624597
37934,0.17144164
37935,0.11355653
37936,0.13701974
37937,0.27360603
37938,0.25757465
37939,0.00820724
37940,0.035049755
37941,0.014927272
37942,0.13307597
37943,0.0024863158
37944,0.09607507
37945,0.088762574
37946,0.19675921
37947,0.070556566
37948,0.13235703
37949,0.11768606
37950,0.47893107
37951,0.7135566
37952,0.16049069
37953,0.12055009
37954,0.045406424
37955,0.014530178
37956,0.0026108476
37957,0.0812369
37958,0.21641305
37959,0.015014191
37960,0.1834775
37961,0.2281484
37962,0.3403379
37963,0.028202444
37964,0.2516988
37965,0.977571
37966,0.26281446
37967,0.5129942
37968,0.290289
37969,0.013832411
37970,0.378244
37971,0.0074827094
37972,0.23193412
37973,0.26934028
37974,0.100884154
37975,0.4898899
37976,0.18715926
37977,0.20495327
37978,0.1898077
37979,0.16275048
37980,0.1864906
37981,0.21835327
37982,0.04341615
37983,0.23874542
37984,0.0033440443
37985,0.08221893
37986,0.11382415
37987,0.15770993
37988,0.35332423
37989,0.13383146
37990,0.23665127
37991,0.039306432
37992,0.22215787
37993,0.06736659
37994,0.23163414
37995,0.13902767
37996,0.24889314
37997,0.26561826
37998,0.15945452
37999,0.16580653
38000,0.03717294
38001,0.20013939
38002,0.2872937
38003,0.27158865
38004,0.46868765
38005,0.11502761
38006,0.011469699
38007,0.35026368
38008,0.5499322
38009,0.16425206
38010,0.20120507
38011,0.20076022
38012,0.15683138
38013,0.12068446
38014,0.21742755
38015,0.27214104
38016,0.22529905
38017,0.005517557
38018,0.43871847
38019,0.12359799
38020,0.08436693
38021,0.2609855
38022,0.30457947
38023,0.22515817
38024,0.23183289
38025,0.15592644
38026,0.022096656
38027,0.12124307
38028,0.22215548
38029,0.06666877
38030,0.01866152
38031,0.20195593
38032,0.09952682
38033,0.07522034
38034,0.02960222
38035,0.18729837
38036,0.06414226
38037,0.28010276
38038,0.25108084
38039,0.029083606
38040,0.035294842
38041,0.12754339
38042,0.40586305
38043,0.24816822
38044,0.12120883
38045,0.14695667
38046,0.29851046
38047,0.2194905
38048,0.16052245
38049,0.31260112
38050,0.2458361
38051,0.065937504
38052,0.1605859
38053,0.20554921
38054,0.04581351
38055,0.05402429
38056,0.27153537
38057,0.200631
38058,0.19781259
38059,0.2860138
38060,0.16496338
38061,0.3381097
38062,0.30330503
38063,0.11956198
38064,0.12993509
38065,0.2833642
38066,0.19341636
38067,0.007234661
38068,0.36494112
38069,0.14630604
38070,0.13141382
38071,0.16539936
38072,0.054607954
38073,0.37372714
38074,0.13346787
38075,0.2797115
38076,0.111536495
38077,0.11632789
38078,0.03846298
38079,0.020943673
38080,0.27489826
38081,0.057039957
38082,0.012774802
38083,0.27047464
38084,0.07405453
38085,0.24587302
38086,0.07445796
38087,0.1722047
38088,0.14754525
38089,0.08554891
38090,0.2790993
38091,0.08093552
38092,0.12956648
38093,0.19559026
38094,0.12840539
38095,0.29005957
38096,0.22664301
38097,0.33706298
38098,0.076276
38099,0.26668054
38100,0.21186303
38101,0.16919966
38102,0.46356648
38103,0.16581436
38104,0.20655577
38105,0.15748891
38106,0.023524499
38107,0.051906493
38108,0.056203887
38109,0.83581656
38110,0.010536878
38111,0.17783728
38112,0.2421195
38113,0.044320557
38114,0.11710558
38115,0.12308192
38116,0.21122725
38117,0.27297416
38118,0.27768764
38119,0.31045932
38120,0.21030703
38121,0.17370194
38122,0.064120665
38123,0.009609888
38124,0.23007111
38125,0.26427773
38126,0.21808216
38127,0.022898555
38128,0.56723934
38129,0.27299094
38130,0.19200405
38131,0.2516928
38132,0.33320218
38133,0.43943727
38134,0.04007391
38135,0.26924613
38136,0.06932712
38137,0.22922742
38138,0.9917053
38139,0.28205127
38140,0.12945211
38141,0.346882
38142,0.030380918
38143,0.10704105
38144,0.27132148
38145,0.05455581
38146,0.1638005
38147,0.25090823
38148,0.14620689
38149,0.054687116
38150,0.09194844
38151,0.40058854
38152,0.1764199
38153,0.3648303
38154,0.25011963
38155,0.24048728
38156,0.07614237
38157,0.20378532
38158,0.17921056
38159,0.45902914
38160,0.11127461
38161,0.03875542
38162,0.10310902
38163,0.11371704
38164,0.22482555
38165,0.50590295
38166,0.33061278
38167,0.086526215
38168,0.11505071
38169,0.2076114
38170,0.29549485
38171,0.15346743
38172,0.24631356
38173,0.12353157
38174,0.05728653
38175,0.1667125
38176,0.4492141
38177,0.17919111
38178,0.32171834
38179,0.2816561
38180,0.030462464
38181,0.16342634
38182,0.20673065
38183,0.15951106
38184,0.24352951
38185,0.12594521
38186,0.16870403
38187,0.0823663
38188,0.23343155
38189,0.061630867
38190,0.17501168
38191,0.029719766
38192,0.23225978
38193,0.26358116
38194,0.10988528
38195,0.01984305
38196,0.050890602
38197,0.0026427472
38198,0.34461334
38199,0.28016835
38200,0.25805753
38201,0.3099237
38202,0.2735941
38203,0.17251605
38204,0.037116416
38205,0.049960516
38206,0.03706647
38207,0.17525254
38208,0.27127883
38209,0.2590071
38210,0.52593726
38211,0.03137554
38212,0.027744403
38213,0.2734259
38214,0.20085639
38215,0.16849998
38216,0.32681823
38217,0.123395085
38218,0.0026880288
38219,0.0045789583
38220,0.2537149
38221,0.14352757
38222,0.0040323976
38223,0.068304285
38224,0.2820385
38225,0.29992667
38226,0.12302537
38227,0.009169151
38228,0.021032792
38229,0.18569998
38230,0.26876584
38231,0.13601524
38232,0.09634297
38233,0.1577726
38234,0.21384785
38235,0.24271186
38236,0.07273911
38237,0.38942888
38238,0.17050906
38239,0.274883
38240,0.16637437
38241,0.24963397
38242,0.26851866
38243,0.14885016
38244,0.29372838
38245,0.21266046
38246,0.04788331
38247,0.22242486
38248,0.09871984
38249,0.23186547
38250,0.32101357
38251,0.030977054
38252,0.18768065
38253,0.031378236
38254,0.11102832
38255,0.14171803
38256,0.1334319
38257,0.19414082
38258,0.27270028
38259,0.2807255
38260,0.27060875
38261,0.10922639
38262,0.33478022
38263,0.3487978
38264,0.0672942
38265,0.24247828
38266,0.15731397
38267,0.33497143
38268,0.002767568
38269,0.16374336
38270,0.011191125
38271,0.40953338
38272,0.10805082
38273,0.012443582
38274,0.37521413
38275,0.089322984
38276,0.23263015
38277,0.15073705
38278,0.068920195
38279,0.0024574134
38280,0.30504096
38281,0.1202379
38282,0.36344403
38283,0.17217794
38284,0.46675217
38285,0.24777491
38286,0.07194754
38287,0.33299208
38288,0.138368
38289,0.26813912
38290,0.13169982
38291,0.6083414
38292,0.09278748
38293,0.0034091983
38294,0.25284213
38295,0.16260456
38296,0.09146417
38297,0.065931745
38298,0.25133753
38299,0.069205865
38300,0.22643498
38301,0.034446523
38302,0.07199607
38303,0.17376404
